Style Roleplay: Season 4, 805895374903836712
Mudae BR, 673347608563023892
CIDADE GRANDE RP | BR, 788905600699858944
MineUs - Minecraft, 683680628843085835
🍮Servidor do Oda🍮, 804367685201821709
Souzones Station, 289871635455148032
Taspio, 576153916719366174
Final Level, 670308311706632212
🎃 Animes Café #40k, 609159041499004982
Tomato 🍅, 962397077533519903
Servidor do YoDismo, 436564122478313502
Creative Squad 🌩, 749716543302140044
VAPO PVP, 1012496641443512433
Cidade dos Anjos, 740807954932170813
MuAwaY, 581478241374699531
Brasil Play Vício Blue, 729038541446840411
Maicon Küster OFICIAL, 714879341904920677
CidCidoso, 537014316713639946
BMR - Brasil Mundo Real SEASON 2, 613247128822611999
📢 EXP Divulgações, 524949199444377612
Discloud, 584490943034425391
🎄 40 SABORES 🎄, 788576978362040340
bel rodrigues 📚, 589319189785739264
Virtinados, 397533217155973121
TRM RP #30k, 594238946435661834
Irmandade 💖, 473518136222810113
SkyLand, 1078032947489275994
CAFOFO DO WEEDZAO, 663772565717647360
iBugames, 495658466354921493
VOLCHAT 🦦✨💫, 692234029616857108
Nintendo Brasil Online, 453039479108927499
🦊 Wolfoxy Gaming, 395271258285277185
TRIBO GAULES, 412631614099554326
🌸 Emiland™ 🌸, 494942197922267136
🔥`Fogo Queimado, 347214942715379723
Kings Roleplay, 1018652162496147476
Brasil Play Shox - RP, 905538768302407780
BRFP Servidor OFICIAL, 775780219499184168
Marble Gang, 608425584397385728
Morcegada #Bats, 354763826169774082
Server do Felpinho, 258648784039313408
𝘗𝘳𝘦𝘭𝘶𝘥𝘦 𝘙𝘦𝘢𝘭𝘪𝘴𝘮𝘰 ✸ 𝙏𝙃𝙀 𝙄𝙎𝙇𝙀✸, 437790591401590785
Sobrinhos Gamers, 742581531213692968
P7GOD family, 683167230309040271
Paraíso Das E-Girls 🍭, 829038138688274453
Colisão do Tempo, 270955498298277899
Casinha do Heki, 825987752351760384
BAGISTREAM, 315246139601453066
ILHA DAS LENDAS, 1062833971429380126
Navio Sunny, 981704660823982151
Japeta, 279080975525478400
ILHA DA MALDADE 🌴, 907071669212946515
mount, 206679574447128579
Luxurious, 643169150721589258
⏣ Limas Robux Community 💰 #30K, 1042554839953051732
Square Cloud, 898377990906454016
Time Fx ✨, 771381666811346984
ALLIANCE STORE, 846864686166048828
Canal Manteiga, 573306820605640739
🏰 Brasil Cidade Grande MTA:SA, 519632307888455696
Ultragaz Mods, 784556603059077171
SMURFDOMUCA, 521014717670490128
🔰 Play Life RP 1 🔰 VOIP ON 🎤, 684676696796168192
Server do R2Extreme!, 761620766784749568
📢 Divulgue Tudo #26K, 571815024255959041
Wave Advanced - Season 3, 1006972948999057439
Destiny 2 Brasil, 343023303893581824
SKT CITY, 755824217924042892
OG Community Cup #TheSVCup, 325344632156323860
Wild Rift Brasil, 906736049252884500
🎅 Spot Games | Comunidade de Minecraft, 835179730004082779
Z-PIECE 🏴☠ [InDev], 940708449703039079
study community 🇧🇷, 728741178186399836
Monkeys City, 833201871648194600
Academia Veritas, 961369953674596442
Diogo Defante OFICIAL, 705271072022331482
HIT ROLEPLAY OFICIAL, 777670245199642664
🧁BRASIL ROLEPLAY5, 987380380598407248
New Life Roleplay, 887528121987919902
Blox Brasil, 842509742185119777
Tio Gus Server, 774312320699859014
gORDOx, 260513046441623554
PANELINHA DO WEBNAMORO, 995941327348961300
Valorant Pro BR, 302145123704242186
Guren, 601490822826950694
GOD GIFS 🎅🏻, 728643197315842083
Porão do Dante, 599413007201730560
Dash Optimizer, 972518068246941696
Kings Roleplay®, 331258270914445324
Dengoso, 683871740878651433
ZUSHI, 621138487382376468
Sconza Otimização & FiveM, 1069198046795153428
IntoxiAnime, 219648294492569611
〔 ☃・Xablau TV・✮ 〕, 1004878799906820128
Grupo Secreto, 593617283432054807
Febatista, 664583904912605221
NEOBAKA, 1054867603547504740
EA SPORTS FC Mobile Brasil, 940052491339444245
Imperial Blox, 1023650759776153611
Laboria - MINECRAFT ROLEPLAY, 601132132693311566
Blox Center #25K - Blox Fruits Trading, 1018340698703007744
Real Cria, 999438748242694284
Loucademia do Polícia, 275458197941125121
Teyvat Universe | Genshin Impact Brasil 🪐, 748720691645251716
Bubbles, 885758614252453950
FiveM de Pobre V2 | SA-MP [PC/ANDROID], 860314323179667476
[Tripulação Sparrow], 347449653546975235
🎉Fearnalizando Games🎉, 517500867071574033
Taverna Da Akali, 610544084007780372
Flowland, 596679486653726731
™ Mansão das Lollys 🍭, 1050800498346823752
Servidor Oficial Pro5M BOT, 616509036313182239
BOPEGG PVP, 1127493204325961748
Clube do VTzim, 722589315070427159
APOCALIPSE Z | OFICIAL®, 1013002141931155537
Darkpius - Drkz Community, 657825354660184075
Ongame Entretenimento, 510436113492738049
União Otaku, 792149786068254731
SWEET | Gifs Icons Emojis & Emotes, 602006032931225620
Minecraft Brasil, 870126035553902742
PROCESSOROLEPLAY.COM, 776324487603814412
SERVIDOR METALICO, 473588273621630976
SUPER SERVER, 914535217312727061
He4rt Developers, 452926217558163456
Kotcka ☁, 688897763152494604
CraftSapiens, 892472046729179136
ninexT - Alta Performance 🧼, 693546351388262480
Brawl Stars Brasil (Gustovow), 466332007740342313
Dead by Daylight Brasil, 242729925826707458
ᴠᴏɪᴅ ᴄɪᴛʏ 🦋, 548474542687780884
🎄Mangá Easy #30k 🎄, 867833103513550850
💫 BGO - BRASIL GAMING ONLINE, 519215420570599430
GTA V Online BR [DCBR], 343872197540052992
Zona de Duelos, 813070098834522122
DISCORD DO KIM, 739290482437259336
Conversa Toon, 665144069223350272
#KARLLUS 2M, 628635047175389194
Império do Webnamoro, 608306472434270208
Dumativa Game Studio, 310533478485590018
❄・Mystic Universe - Blox Fruits Trading #25k・❄, 940477578681122858
BRASIL ROLEPLAY 4 🏆{PC/ANDROID}, 876072591511662623
💎Extreme GangWars ® BRP GAMES (TDM), 880114598383063050
South America Memes, 758823756906102805
Super Server, 385443588269670400
Brawl Stars BR/PT, 356158777076088833
REDE STONE - Servidor de Minecraft, 543144393314402335
🎪・Cantinho dos L3PE #30k, 705484906423386187
HARDLIFE 𝑅𝑜𝓁𝑒𝓅𝓁𝒶𝓎, 427657315064217600
Centro Das Batalhas [OFICIAL], 905251569258356757
Trade e Tudo - Rocket League JL, 774806837450899466
Megalodon - Torneios, 118024827050262529
The Firewall154 Empire, 422268125933993994
avkn.store, 996782241885716511
SAITAMANIA👊, 749482310797099159
Long Beach - New Wave, 696664282615513188
Comunidade Mine, 1059984143636762664
MiniMania 🎃, 948051148491866133
PROJECT OFICIAL, 815331538656034816
Safira City | SEASON 2 | EM BREVE, 747459254818177086
GamesHyped, 1001564722329563277
Pro League Royale, 1026503021993152593
Flame, 730517177450627212
Brasil Roleplay ® [XBOX ONE/SERIES]🇧🇷, 579126159070068746
HEEPH, 1101649903446405190
╲⎝⧹Xizzenny Famiℓy ツ ⧸⎠╱, 790938050057732107
Rede Paradox [SA-MP: PC/Android], 694339953433247774
Viajantes, 348294550554411008
WildRP #20k, 753786611543703552
Server do Big HeadGamer, 808429465017253929
BLOX FRUITS - BRASIL #19K, 1030151475135004794
Rede Nation, 229055492561829898
DreamTeam, 1027691699700502609
Mr Nerds, 814585126146015282
Fraternidade Crypto, 768189244639805520
sunflower, 752415993904496690
BRASIL PLAY GAMES, 664957343817269298
✨ Rede Dark🌙, 417061847489839106
Mobile Legends: Bang Bang - Brasil, 941028646754344961
Roblox Universe, 888207521641271326
Servidor da Fhany, 745049338396409886
Guia Dev Brasil, 835773937265934388
Central Nerd#90K, 908466213972221982
🎄🎅🏻Rede Dark 🦌, 716171497835855892
Canal do Saullo, 388085523564199948
Dark Thoughts | Official Server, 803453822319067146
Macro Helpers, 764096119797579807
FANÁTICOS TORCIDAS #17K, 764924190440292373
Família Master's, 620664110740144158
Santo Amaro RolePlay, 818250448096067654
𝕾𝖔𝖚𝖑𝖑𝖊𝖗𝖘 🎭, 367456246087024641
Aeroportunista, 1023019843315847208
Seleção Brasileira | SG, 921864933669503099
Apex Legends Brasil, 542501711860727848
🔯 FM GLOBAL 🔯 Comunidade FiveM - Mta - Samp, 1000105533640024104
FURY ROLEPLAY, 755600746740842498
Cidade Eldorado RP, 845158991029469234
Comunidade Sea of Thieves Brasil, 806147920369287179
Crazy1007 #300K, 798399382297903115
yukirito, 395842143383453698
Cruz Community #20K, 861464159773261854
💙・ CPX MÚSICAS, 833350457199427634
CDL HOT 🍒, 1115669812664864851
Toca do Teemo, 715254479309635634
COMBOIO DO GG, 777371759212232715
m i d n i g h t, 877586532431708180
VDC・VALORANT #ValeuNatalina, 927348475086127164
BDA GIFS 🔥, 717699042347319359
Servidor do Doss, 760175047742324787
BONOXS, 1084854766988972153
LINUXtips, 769953234965889026
otPokémon, 378171256089870336
ONESTATE Brasil, 978274733122531338
Alta Pixels RP - MINECRAFT, 759482365977296898
Space Community MTA, 796285912127504435
Perfect World BR, 428180833044791297
PK Bobux, 1013524430389006449
🌇 Cidade da Alfacusa™, 773243899791015956
Toca dos Ratos, 368778200123179010
🌴・Cidade Bella Origens - MTA:SA, 736430271414403082
ALTO ASTRAL 🌈 #lgbtqiapn+, 1017118551951298600
KAKAZiT Community, 845719485653581834
AjnaMods | GTAV, 695050012866117643
SERVER DO ZTORRET, 666075899640152105
victoriemini, 756922064828366918
MARVEL ROLEPLAY, 872320730937843712
COMPLEXO - MTA, 988126642398441513
Street Studio, 667264695874486282
Black Desert SA, 974021064986361876
Krush PVP [ROBLOX], 909587300827144253
After City, 859575645104504842
Screen! 🔥, 530907295677415425
Império - RPG, 1012065638556119050
𝐊𝐋𝐀𝐔𝐒 𝐓𝐕 👑, 473691705258934272
Albaara, 617444722784469043
Juninho Scripts #16K, 796914745277153321
BrunaBlince, 401453243537948682
GEDEZE ROCKET, 828778683740192778
NOVO ALFAS BRASIL™, 272392804276371457
TROPA - Free Fire 🎯, 908050859424899113
Los Katchorros, 581174586448674836
BAHAMAS, 788599242372546621
Nuvem Azul Oficial, 1122731624077983765
Shox Studio - 50% OFF ©, 852311913139798018
Zero Community™, 988251099117006878
Universidade SKT, 753503256248057887
Midnight (tokyo), 750032687867232406
Legado do Hoshizora, 905657718671540326
Mirai Jump 🇧🇷, 892408936530075658
Mike, 1091016942225203202
Servidor do ZzN Gamer, 786420776843870228
™Bagdad, 773905499455225900
EI MINE, 792948544624525322
Suite do Apolo, 1064058888518893679
CS:GO2 - Brasil, 220904314426753025
Yurei BR 👻, 845480610180890634
Magnumofspades, 512733165639696435
CARMO GAMES, 739472330941661247
Animes Vision, 586033471764430848
MUNDO DO GHOKs, 417485536094060555
RubinOT, 1069690873178226819
Star's Café 🖤, 802594126994210857
Brasil Realidade Virtual - MTA, 650072204570132511
World Anime RPG (W.A.R), 806905578130505758
Fyorilandia, 911621490871504956
👑 ANIMEBLOX, 822994122197172234
HIT ROLEPLAY, 807825400402804757
David Santana #Rumo15K, 944358638909272114
Autodidatas em Inglês, 279045092386406400
GNX Server, 570641761937129484
𝑪𝑫𝑫® 𝘾𝙊𝙈𝙈𝙐𝙉𝙄𝙏𝙔 #16K 💚, 931012756184891422
HERA ROLEPLAY, 1052966015966904322
NUVEM, 1020184969022279750
FortFlix, 470998476054855694
Tonhão da Silva, 368914908487614464
DiogoEsteves91, 742546463782862971
LinksBR, 954469430564388894
NewCord, 749990715471167488
EPIDEMIC Z, 815358429056598027
Code Help, 1094407116946685992
Clash of Clans BR, 311142888836694016
FichasOP™, 949132238149271552
Kennzy, 593282160086220822
Família Games #150K, 538111520522108929
Rede Blacky - MCPE, 832172180715864064
Cidade Portuga® | RolePlay - Season 2, 805502985371254824
Mega Company | MTA:SA 🎅, 780169394961383435
RagnaTales, 878428976274628659
Boteco do LipinhO, 852868481350500392
IamLaysa 💜, 593588642933506074
Dicas do Sargento, 634867099327791134
Faixa Preta Community | MTA:SA, 796490546910593074
Toca do Coelho, 750485169605181530
𝘽𝙄3𝙇 - 𝘿𝙄𝙎𝘾𝙊𝙍𝘿, 510850180908580884
Noodles Picante, 584926863437070336
Rede Warriors, 490380290355757086
Escape from Tarkov Brasil, 307403235944169482
Capones Community © #13K, 906220650660778054
INFINITY 15K, 1039570611615305798
Storm Robux ⚡, 1093667308741869610
BONDE DO RATAQUE, 322164521622044674
NETHER, 811834237556097045
Bradoock, 598689637392973845
Projeto ACBr, 798697718800318484
BRDGAMER, 421329460340719616
Habblet, 767776038024511499
PUBG-BRASIL, 217777315202072586
Animes Paradise, 872962755538350110
Servidor do Geleia, 809783475367837767
ULTIMO SOBREVIVENTE, 662648668306014239
Maralto Roleplay, 834512592667934820
Rocketz Brasil Roleplay, 690992983310336071
SAS Brasil - The Isle, 605389794641707018
ETRIX™, 768471311831662673
𝕭 𝖎 𝖌 𝕯 𝖔 𝖌 𝖘 🎄🎁, 726927269863358546
FURIA, 700387128227659797
Server Da Biana, 768572220297052211
Pudim, 621796560493215772
MATHEUSAV, 455509288266498058
Elite Community #15k, 796759127678124043
GTA TORCIDAS - OFICIAL, 637307649100087307
O Ferinha, 803646274389540874
CUPULA, 1122604687875637407
Programadores BR #15K, 755483507698172045
MINISTRO, 619708051406192669
Trupe das Calcinhas, 809582809807192084
🎮Cᴏᴍᴜɴɪᴅᴀᴅᴇ - ᴅʀɪᴄãᴏғé #¹²ᵏ, 782760025654296576
Cenário dos Crias, 945008592925380669
FUTURIUM, 756610469669765266
HoloWiWi marinaul, 389815290004766720
Haysen ─ Republic, 914159864660504636
Botini Programação & FiveM ☕, 1005624915363385385
Modern City S.A., 824490213023416320
DragonPower, 414272866050113536
Overwatch 2 Brasil, 391040918787981322
OP RPG, 781182533458853928
🥀 The Family' 🥀, 688391422088314882
Comunidade do Zé, 1106990134236291123
NasaJoga, 801108412456894464
ム Lar do Pedrinho ム, 947284126023680000
Servidor Tevis, 913627870419640380
Torajo Verso 🍏 🎄, 1053090340044816396
Networking Brasil, 767220824302026802
marifpss, 493020565792096257
Mundo dos Animes - Brasil, 381920827513503755
Discord dos Bunitos 🌈, 693698715549958166
StarDix, 447833437697474562
Dose Cheia, 815367682667839518
BUILD Console | SA, 1041107596721016943
Festinha do Rodil, 309847070888689667
Attack Community #20K, 765688504558157835
★ Memorias Eternas | Genshin Impact [BR] ★, 831344045871464478
👑 Imperial City - Monte Seu Império {MOBILE/PC}, 1070762572757872720
Mini World CREATA Português⛄, 751534674723078174
Pixelmon Online, 436692867860135949
BR MODS 🎅, 733508645517525092
Catatau 🎅, 763311105434714113
Estudo Militar | BRASIL, 876641874704744538
Spelland - Sobrenatural RP, 937410753294651422
Sidercord 🛸, 687780538060505145
Discord do Leo e da Isa, 841176146783502348
NE:7K, 782948028859285504
Traduções PKG, 796710883316858890
GustaX Community, 1043689712533123133
Comunidade DBR, 405835147078795285
Genshin Impact Brasil, 752582022035275876
Aprenda Qualquer Coisa, 781881392204087306
Pobre Também Dubla, 598740013621968909
Rede Dark, 449995737946783759
Mugiwaras, 736701720800919622
Discord do Camaleão, 622226652113534996
Brkk, 404321680627073025
RealMU Official, 694723843444441118
Servidor da Solange, 427197224779513876
Servidor do ShadowHXD, 479380626156290049
Universo Hackintosh, 887798875069505587
Servidor do DarkMelocoton, 653365355544051732
Pixelmon Brasil, 1008430033536286784
JEFFAO, 568970806302867486
Otaku's & Geek's Mania, 853831601422860308
Escalada ao Éden, 721373386672046117
ARCADE PVP, 1077082045353836627
Bistecone, 909832491953696778
Poka$ Community #10k 🌴, 581874539789680677
BELA Vista, 953858238296780830
.✫ comfy place・*。, 854543574648225812
Nerdstone || Servidores de minecraft, 979786369297678346
Vale Chernobyl 🔞🌈 😈, 792196038949732382
VDCD・VALORANT, 850368657787715624
MarcãoRX, 562093368939905025
SKYLINE BRASIL®, 996414449143529523
Digital design - Aceppts, 1000437676610179111
𝐗𝐜𝐚𝐥𝐞𝐝 𝐅𝐢𝐯𝐞𝐌 #𝟏𝟓𝐊, 1030347912561037334
Bar do Liveira, 1074409184667385916
Wolfstreet Roleplay #SEASON1🎄, 945898332604207104
Alta Classe, 938396355930517514
↳ InfectionZ 🔥, 771038676167557120
IMAGIVERSO, 813405831591886859
Luarices, 800760414455332924
MANDRAKA, 793513754489913374
Super Sus Brasil Oficial, 980073134411644939
Flutterando, 509072164666867753
🎮 🌟 League of Legends Brasil 🌟 🎮, 421363688486731786
Militar:Store - GTA:SA, 795699736543887390
💘 Zona do Amor 💘, 1020155691199111259
CDO, 776923417961824308
Kafra Portal, 147535432341520385
💕Cabaré das Gostosas ʚĭɞ, 859558365638295572
twitch.tv/brokenGO, 722209222854705183
PIU MODS, 901252783762731078
VitinhoJogaMine, 527700629297299479
GSH, 656673012094861332
Hiden Community, 768927947624153098
Bright, 804226330400522241
Frota, 740670420998553622
MEGA, 936697558489780285
Cold SysteM, 848962192179200031
Cast City, 864050310677528587
Ragna4th, 769367468887769089
Heat Store, 1087849058913226775
Lynx Wagner, 318224983447044096
MarqDev 3.0, 715380966595493992
Crube da Yulla, 713106636797116436
METROPOLIS, 711240986147291217
Downtown Roleplay 🩸 - VEM AÍ, 719396401695686686
MEUPC.NET, 251100148300513280
Academia das Lendas, 728479501956415518
🇧🇷 Blox Fruits Hub #8.5k, 864127482847821835
PUBG MOBILE BRASIL, 427835148759859210
Lendas Do Mar Brasil, 350625901429391360
📣 EXP Divulgações ~ Lite, 616734092133793792
Planeta Novo OFICIAL, 707928546726903879
UBGE, 194925640888221698
FAITH7 E-SPORTS 🔰 10K, 1025341096550744075
Rede Force 👻, 721775302916702208
SA:MP Mods City, 633053478528221214
Apartamento do Morais™, 653076109856079896
ShutDowN | Comunidade, 628784810764140555
NÃO É PORQUE ESTOU.., 847644559138619392
者 Anti Club’࿔ 🍥, 961862168448491560
GRANDE METROPOLE, 900523993499586570
Among Us Portugal, 753764082259198003
Comunidade Valorant BR, 708719358704222298
Bule de Relachá da Eeiris, 847467344652664852
dokecord, 338007115685822466
amigos do gattin ✨, 675759997929652225
STAY CITY 🤍, 1013169454357696632
KEILE MEG, 758063370963517510
Plurall 2º Serie, 711903304631844895
Savage Servidores (CS2 EM BREVE), 343532544559546368
Cidade Alpha, 948689163425812562
Bobbacraft | Servidor de Minecraft Survival e Anarquia, 579783430569721876
Projeto Charmoso FiveM Store, 526560685262503946
Iron Master, 746451177108930572
Anime's Days Manutenção, 743286609277091981
P7dro Comunidade, 1042608424166367334
Ateliê da Replai, 786664929926316034
Falon's Nyan, 829697818171015268
Saint City: Season 3, 843227471598977054
Fábrica de Noobs, 190158034301878272
Rede Revo, 793269891557490688
LiBra / GG, 182044459024908289
uWaazy Empire, 798438726475841586
MonsterZ PvE/PvP PC - Chernarus #1 - Maestro Group, 642908198868746240
Dead by Daylight Brasil, 387358429167222794
JAGA 💙, 866675855340863508
GIFCENTRAL, 1099806110443122739
KakaBolaMar - #KBM, 415361867557371905
RedeSGP 👑, 455550237331947542
2PLAY FTW ROLEPLAY, 806543118975107082
🌴 Palm Roleplay, 977715891968024630
NeckoLau, 526104986455769138
BoyGG, 380105784878563335
Hentaistube.com, 873955354688520282
🇧🇷 Heroes: Brasil, 980665536750948442
FiveM Brasil • Since 2018 #10k, 579020662413459466
Monster Hunter Brasil, 406431387756003329
First Academy, 930640527118958612
SL Benfica | Comunidade, 746845168988061898
ArkElite PVP, 401066782225596416
FARLANDS_TEMP: 2🌍, 801941493563523122
『👑』Roleplay Brasil『SEASON 1』, 933766721410572338
RPRP, 592751561185296408
Mulheres em Dados, 874446040386928650
CollabCod3, 462784660829896714
⭐Stardew Valley Brasil🍃, 389498644090322944
Mundinho da imKary, 774002962044813333
MINECRAFT BRASIL, 734171672277418124
balta.io, 734509390740324403
Taleon Online, 328238359275241483
Samp Edits, 809452364779225118
Corinthians, 933854216269738014
Shacoringa, 447980328938635264
PokeVício - Pixelmon, 712753132798738503
EuSouAndroid, 426695858344558593
Lives PorkinBr, 845387758586953749
KingLandia 𝐎𝐅𝐈𝐂𝐈𝐀𝐋®, 448600262148489217
BATALHA RP, 935307781811089459
rocketmta.com, 940660578437955614
CS:GO Brasil, 436516889389301761
Reino Sobrenaturais, 776528752645111849
WEBNAMORO 💜, 710215816867610654
Zanfas Cenegal, 486886478526545920
SAVAGE, 837457713679171584
